Fecha,Cliente,TipoVenta,Clase,Aparato,Paquete,Fitpass,Sucursal,Total
2024-09-30,Daniela Ramírez,Fitpass,Reformer,Reformer,0,Sí,Polanco,185
2024-09-30,Miguel Torres,Paquete,Reformer,Reformer,8,No,Polanco,3109
2024-09-30,María Hernández,Fitpass,Cadillac,Cadillac,0,Sí,Roma,180
2024-09-30,Alejandro López,Paquete,Cadillac,Cadillac,8,No,Roma,2950
2024-10-01,Andrea Gómez,Paquete,Mat Pilates,Ninguno,8,No,Condesa,3251
2024-10-01,Renata Flores,Fitpass,Mat Pilates,Ninguno,0,Sí,Polanco,202
2024-10-01,Fernando Flores,Fitpass,Chair,Chair,0,Sí,Condesa,198
2024-10-01,Mateo Sánchez,Paquete,Chair,Chair,12,No,Condesa,4472
2024-10-01,Lucía Pérez,Paquete,Mat Pilates,Ninguno,24,No,Roma,8417
2024-10-01,Paula Ramírez,Fitpass,Reformer,Reformer,0,Sí,Condesa,209
2024-10-01,Camila Flores,Paquete,Reformer,Reformer,8,No,Polanco,3197
2024-10-01,Javier Torres,Fitpass,Reformer,Reformer,0,Sí,Condesa,208
2024-10-01,Ana Flores,Fitpass,Cadillac,Cadillac,0,Sí,Polanco,191
2024-10-01,Natalia Cruz,Clase Individual,Cadillac,Cadillac,0,No,Condesa,426
2024-10-01,Miguel Díaz,Paquete,Reformer,Reformer,12,No,Roma,4486
2024-10-02,Ana Ramírez,Paquete,Cadillac,Cadillac,12,No,Roma,4364
2024-10-02,Gabriela García,Fitpass,Reformer,Reformer,0,Sí,Roma,237
2024-10-02,Ana Martínez,Clase Individual,Chair,Chair,0,No,Roma,436
2024-10-02,Carolina Sánchez,Fitpass,Reformer,Reformer,0,Sí,Condesa,220
2024-10-02,Luis Morales,Clase Individual,Chair,Chair,0,No,Polanco,417
2024-10-02,Camila Hernández,Fitpass,Reformer,Reformer,0,Sí,Condesa,204
2024-10-02,Diego Cruz,Fitpass,Reformer,Reformer,0,Sí,Roma,187
2024-10-02,Sofía Gómez,Clase Individual,Chair,Chair,0,No,Condesa,398
2024-10-02,Paula Torres,Paquete,Cadillac,Cadillac,24,No,Polanco,8791
2024-10-02,Diego Pérez,Clase Individual,Reformer,Reformer,0,No,Condesa,407
2024-10-02,Fernando Ramírez,Paquete,Reformer,Reformer,24,No,Polanco,8133
2024-10-02,Lucía López,Fitpass,Mat Pilates,Ninguno,0,Sí,Condesa,235
2024-10-03,Fernando Pérez,Paquete,Chair,Chair,8,No,Roma,3233
2024-10-03,María Díaz,Fitpass,Reformer,Reformer,0,Sí,Condesa,213
2024-10-03,Camila Mendoza,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,194
2024-10-03,Camila Gutiérrez,Fitpass,Chair,Chair,0,Sí,Polanco,236
2024-10-03,Camila Vázquez,Fitpass,Chair,Chair,0,Sí,Polanco,234
2024-10-03,Fernanda Jiménez,Clase Individual,Reformer,Reformer,0,No,Roma,409
2024-10-03,Victoria Cruz,Paquete,Chair,Chair,12,No,Condesa,4649
2024-10-03,Lucía Gómez,Paquete,Reformer,Reformer,8,No,Roma,2989
2024-10-03,Mariana Ramírez,Clase Individual,Reformer,Reformer,0,No,Condesa,426
2024-10-03,Alejandro Pérez,Paquete,Mat Pilates,Ninguno,24,No,Roma,8780
2024-10-04,Sofía Torres,Fitpass,Reformer,Reformer,0,Sí,Condesa,237
2024-10-04,Lucía López,Clase Individual,Chair,Chair,0,No,Roma,455
2024-10-04,Lucía Gómez,Fitpass,Cadillac,Cadillac,0,Sí,Roma,215
2024-10-04,Laura Flores,Fitpass,Chair,Chair,0,Sí,Roma,223
2024-10-04,Miguel Flores,Fitpass,Reformer,Reformer,0,Sí,Condesa,184
2024-10-04,Claudia Morales,Paquete,Reformer,Reformer,12,No,Condesa,4406
2024-10-04,Regina Mendoza,Fitpass,Reformer,Reformer,0,Sí,Roma,211
2024-10-04,Carlos Díaz,Paquete,Reformer,Reformer,12,No,Polanco,4365
2024-10-05,Lucía Pérez,Fitpass,Mat Pilates,Ninguno,0,Sí,Condesa,224
2024-10-05,Natalia Martínez,Paquete,Mat Pilates,Ninguno,12,No,Roma,4284
2024-10-05,Natalia Mendoza,Fitpass,Reformer,Reformer,0,Sí,Roma,225
2024-10-05,Claudia García,Fitpass,Chair,Chair,0,Sí,Roma,206
2024-10-05,Andrea Vázquez,Fitpass,Reformer,Reformer,0,Sí,Condesa,215
2024-10-05,Alejandro Sánchez,Paquete,Cadillac,Cadillac,8,No,Condesa,3122
2024-10-05,Renata Torres,Paquete,Chair,Chair,8,No,Polanco,3286
2024-10-05,Mariana Rodríguez,Clase Individual,Chair,Chair,0,No,Condesa,502
2024-10-05,Mateo Sánchez,Paquete,Mat Pilates,Ninguno,12,No,Condesa,4308
2024-10-06,Lucía Jiménez,Fitpass,Reformer,Reformer,0,Sí,Condesa,226
2024-10-06,Luis Rodríguez,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,207
2024-10-06,Fernanda Flores,Paquete,Cadillac,Cadillac,12,No,Condesa,4700
2024-10-06,Carolina Gómez,Paquete,Cadillac,Cadillac,12,No,Roma,4503
2024-10-06,Victoria Pérez,Paquete,Cadillac,Cadillac,8,No,Polanco,3090
2024-10-06,María Reyes,Paquete,Mat Pilates,Ninguno,8,No,Condesa,3282
2024-10-06,Natalia Ramírez,Fitpass,Mat Pilates,Ninguno,0,Sí,Condesa,214
2024-10-06,Lucía Morales,Fitpass,Cadillac,Cadillac,0,Sí,Roma,185
2024-10-06,Valeria Hernández,Paquete,Mat Pilates,Ninguno,24,No,Roma,7907
2024-10-06,Rodrigo Cruz,Fitpass,Reformer,Reformer,0,Sí,Condesa,208
2024-10-06,Javier Torres,Fitpass,Reformer,Reformer,0,Sí,Condesa,224
2024-10-06,Victoria Flores,Fitpass,Reformer,Reformer,0,Sí,Condesa,197
2024-10-06,Regina Martínez,Paquete,Reformer,Reformer,8,No,Condesa,2981
2024-10-06,Andrea Cruz,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,222
2024-10-06,Mariana López,Paquete,Cadillac,Cadillac,12,No,Roma,4353
2024-10-06,Paula Gutiérrez,Clase Individual,Cadillac,Cadillac,0,No,Roma,469
2024-10-06,Valeria Sánchez,Paquete,Reformer,Reformer,24,No,Condesa,7919
2024-10-06,Regina Gutiérrez,Paquete,Chair,Chair,12,No,Condesa,4651
2024-10-06,María Reyes,Fitpass,Cadillac,Cadillac,0,Sí,Roma,224
2024-10-06,Carlos Pérez,Paquete,Cadillac,Cadillac,12,No,Roma,4111
2024-10-07,Valeria García,Clase Individual,Reformer,Reformer,0,No,Condesa,476
2024-10-07,Sofía Rodríguez,Paquete,Chair,Chair,8,No,Roma,3246
2024-10-07,Sofía Díaz,Paquete,Reformer,Reformer,8,No,Roma,2986
2024-10-07,Mateo Gómez,Fitpass,Reformer,Reformer,0,Sí,Roma,238
2024-10-07,Diego González,Fitpass,Reformer,Reformer,0,Sí,Condesa,233
2024-10-07,Paula Gutiérrez,Clase Individual,Reformer,Reformer,0,No,Roma,422
2024-10-08,María García,Paquete,Reformer,Reformer,12,No,Roma,4168
2024-10-08,Carolina Sánchez,Clase Individual,Mat Pilates,Ninguno,0,No,Roma,440
2024-10-08,Carolina López,Clase Individual,Chair,Chair,0,No,Condesa,419
2024-10-08,Renata Mendoza,Paquete,Reformer,Reformer,8,No,Roma,3175
2024-10-08,Carlos Rodríguez,Paquete,Reformer,Reformer,8,No,Condesa,3164
2024-10-08,María Jiménez,Paquete,Reformer,Reformer,8,No,Roma,3280
2024-10-08,Mariana López,Paquete,Chair,Chair,8,No,Polanco,3052
2024-10-08,Fernanda Vázquez,Fitpass,Chair,Chair,0,Sí,Condesa,212
2024-10-08,Carlos Torres,Fitpass,Reformer,Reformer,0,Sí,Roma,194
2024-10-08,Fernanda Jiménez,Paquete,Reformer,Reformer,8,No,Roma,3208
2024-10-08,Ana García,Clase Individual,Chair,Chair,0,No,Roma,448
2024-10-08,Victoria Díaz,Clase Individual,Reformer,Reformer,0,No,Polanco,420
2024-10-08,Rodrigo Mendoza,Clase Individual,Reformer,Reformer,0,No,Condesa,407
2024-10-09,Victoria Cruz,Fitpass,Reformer,Reformer,0,Sí,Roma,199
2024-10-09,Sofía García,Fitpass,Chair,Chair,0,Sí,Condesa,196
2024-10-09,Diego González,Clase Individual,Reformer,Reformer,0,No,Polanco,403
2024-10-09,Sofía Flores,Clase Individual,Cadillac,Cadillac,0,No,Condesa,469
2024-10-09,Daniela González,Fitpass,Reformer,Reformer,0,Sí,Roma,187
2024-10-09,Santiago López,Paquete,Mat Pilates,Ninguno,24,No,Condesa,8176
2024-10-09,Ximena Gómez,Fitpass,Reformer,Reformer,0,Sí,Roma,222
2024-10-09,Diego Vázquez,Paquete,Cadillac,Cadillac,12,No,Condesa,4242
2024-10-09,Valeria Martínez,Fitpass,Cadillac,Cadillac,0,Sí,Roma,201
2024-10-09,Sofía Gómez,Paquete,Chair,Chair,12,No,Roma,4588
2024-10-09,Carlos Gómez,Fitpass,Reformer,Reformer,0,Sí,Condesa,238
2024-10-09,Diego Ramírez,Paquete,Mat Pilates,Ninguno,24,No,Roma,8229
2024-10-09,Valeria Díaz,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,209
2024-10-10,Daniela Cruz,Clase Individual,Reformer,Reformer,0,No,Condesa,380
2024-10-10,Camila Reyes,Fitpass,Cadillac,Cadillac,0,Sí,Polanco,190
2024-10-10,Miguel Flores,Paquete,Reformer,Reformer,8,No,Condesa,3266
2024-10-10,Regina Hernández,Clase Individual,Reformer,Reformer,0,No,Condesa,427
2024-10-10,Diego Mendoza,Paquete,Cadillac,Cadillac,12,No,Condesa,4134
2024-10-10,Rodrigo Díaz,Fitpass,Reformer,Reformer,0,Sí,Roma,211
2024-10-10,Ximena Gutiérrez,Clase Individual,Reformer,Reformer,0,No,Roma,491
2024-10-10,Luis Sánchez,Clase Individual,Mat Pilates,Ninguno,0,No,Roma,457
2024-10-11,Sofía Martínez,Fitpass,Chair,Chair,0,Sí,Roma,201
2024-10-11,Claudia Martínez,Fitpass,Reformer,Reformer,0,Sí,Polanco,227
2024-10-11,Mateo Vázquez,Paquete,Mat Pilates,Ninguno,24,No,Condesa,8655
2024-10-11,Alejandro Pérez,Clase Individual,Cadillac,Cadillac,0,No,Condesa,404
2024-10-11,Claudia Reyes,Paquete,Cadillac,Cadillac,24,No,Condesa,8124
2024-10-11,Alejandro Gómez,Clase Individual,Chair,Chair,0,No,Roma,457
2024-10-11,Mariana Martínez,Paquete,Reformer,Reformer,8,No,Condesa,3289
2024-10-11,Javier García,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,204
2024-10-11,Rodrigo Torres,Paquete,Chair,Chair,24,No,Polanco,8174
2024-10-11,Alejandro Díaz,Paquete,Reformer,Reformer,24,No,Condesa,8784
2024-10-12,Natalia Díaz,Paquete,Reformer,Reformer,12,No,Condesa,4216
2024-10-12,Mariana Jiménez,Paquete,Reformer,Reformer,12,No,Polanco,4592
2024-10-12,Luis Rodríguez,Paquete,Cadillac,Cadillac,12,No,Condesa,4528
2024-10-12,Mateo García,Paquete,Reformer,Reformer,12,No,Condesa,4535
2024-10-12,Claudia Martínez,Paquete,Reformer,Reformer,8,No,Condesa,3119
2024-10-12,Sofía Gutiérrez,Clase Individual,Reformer,Reformer,0,No,Condesa,515
2024-10-12,María Gómez,Paquete,Mat Pilates,Ninguno,8,No,Roma,3225
2024-10-12,Daniela Torres,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,224
2024-10-12,Rodrigo González,Paquete,Cadillac,Cadillac,12,No,Condesa,4371
2024-10-13,Javier Hernández,Paquete,Chair,Chair,24,No,Roma,8526
2024-10-13,Daniela López,Fitpass,Reformer,Reformer,0,Sí,Polanco,225
2024-10-13,Victoria Hernández,Paquete,Reformer,Reformer,12,No,Condesa,4663
2024-10-13,Regina Vázquez,Fitpass,Chair,Chair,0,Sí,Roma,239
2024-10-13,Mariana Díaz,Fitpass,Reformer,Reformer,0,Sí,Condesa,237
2024-10-13,Lucía Jiménez,Clase Individual,Reformer,Reformer,0,No,Condesa,497
2024-10-13,Regina García,Paquete,Mat Pilates,Ninguno,12,No,Polanco,4528
2024-10-13,Natalia González,Clase Individual,Mat Pilates,Ninguno,0,No,Condesa,390
2024-10-13,Mariana Mendoza,Fitpass,Cadillac,Cadillac,0,Sí,Polanco,195
2024-10-13,Natalia Sánchez,Paquete,Chair,Chair,12,No,Condesa,4407
2024-10-13,Victoria Hernández,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,188
2024-10-13,Carlos Pérez,Paquete,Reformer,Reformer,8,No,Condesa,2916
2024-10-13,Paula Cruz,Fitpass,Cadillac,Cadillac,0,Sí,Roma,184
2024-10-13,Alejandro Torres,Fitpass,Chair,Chair,0,Sí,Polanco,221
2024-10-13,Natalia Díaz,Clase Individual,Mat Pilates,Ninguno,0,No,Roma,391
2024-10-14,Claudia Martínez,Paquete,Reformer,Reformer,12,No,Condesa,4586
2024-10-14,Fernanda Díaz,Fitpass,Reformer,Reformer,0,Sí,Polanco,210
2024-10-14,Santiago Vázquez,Paquete,Mat Pilates,Ninguno,8,No,Condesa,3028
2024-10-14,Regina Cruz,Clase Individual,Mat Pilates,Ninguno,0,No,Polanco,505
2024-10-14,Mariana Mendoza,Paquete,Cadillac,Cadillac,12,No,Condesa,4247
2024-10-14,Carlos Morales,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,229
2024-10-14,Gabriela López,Paquete,Cadillac,Cadillac,12,No,Roma,4114
2024-10-14,Camila Flores,Fitpass,Reformer,Reformer,0,Sí,Condesa,196
2024-10-14,Santiago Sánchez,Fitpass,Chair,Chair,0,Sí,Roma,193
2024-10-14,Fernando García,Clase Individual,Chair,Chair,0,No,Condesa,502
2024-10-14,Fernando Jiménez,Clase Individual,Mat Pilates,Ninguno,0,No,Condesa,467
2024-10-14,Alejandro Pérez,Clase Individual,Cadillac,Cadillac,0,No,Roma,394
2024-10-14,Mateo González,Paquete,Reformer,Reformer,12,No,Polanco,4105
2024-10-15,Paula Martínez,Paquete,Reformer,Reformer,12,No,Condesa,4109
2024-10-15,Diego Pérez,Clase Individual,Cadillac,Cadillac,0,No,Roma,446
2024-10-15,Victoria Díaz,Paquete,Chair,Chair,8,No,Roma,3206
2024-10-15,María Mendoza,Fitpass,Reformer,Reformer,0,Sí,Polanco,206
2024-10-15,Javier Morales,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,218
2024-10-15,Miguel Rodríguez,Fitpass,Reformer,Reformer,0,Sí,Condesa,222
2024-10-15,Ximena Pérez,Fitpass,Mat Pilates,Ninguno,0,Sí,Condesa,189
2024-10-15,Gabriela Gómez,Paquete,Reformer,Reformer,12,No,Roma,4106
2024-10-15,Mariana Torres,Clase Individual,Reformer,Reformer,0,No,Roma,396
2024-10-15,Natalia Reyes,Fitpass,Cadillac,Cadillac,0,Sí,Polanco,188
2024-10-15,Miguel López,Clase Individual,Cadillac,Cadillac,0,No,Condesa,432
2024-10-15,Carolina González,Clase Individual,Reformer,Reformer,0,No,Condesa,457
2024-10-15,Javier Torres,Paquete,Chair,Chair,8,No,Roma,2987
2024-10-15,Victoria Torres,Clase Individual,Reformer,Reformer,0,No,Polanco,499
2024-10-15,Carlos Martínez,Fitpass,Mat Pilates,Ninguno,0,Sí,Condesa,197
2024-10-15,Paula Gutiérrez,Paquete,Reformer,Reformer,12,No,Roma,4293
2024-10-15,Fernando Torres,Paquete,Mat Pilates,Ninguno,12,No,Roma,4428
2024-10-16,Sofía Rodríguez,Paquete,Cadillac,Cadillac,24,No,Polanco,7905
2024-10-16,Lucía Morales,Paquete,Mat Pilates,Ninguno,8,No,Condesa,3280
2024-10-16,Natalia Pérez,Paquete,Chair,Chair,24,No,Condesa,8002
2024-10-16,Luis López,Paquete,Reformer,Reformer,8,No,Roma,3137
2024-10-16,Daniela Hernández,Fitpass,Reformer,Reformer,0,Sí,Roma,196
2024-10-16,Miguel López,Clase Individual,Cadillac,Cadillac,0,No,Condesa,399
2024-10-16,Miguel Pérez,Fitpass,Chair,Chair,0,Sí,Polanco,206
2024-10-16,Mateo Cruz,Paquete,Chair,Chair,8,No,Polanco,2961
2024-10-16,Claudia Díaz,Fitpass,Reformer,Reformer,0,Sí,Roma,194
2024-10-16,Laura Ramírez,Paquete,Reformer,Reformer,8,No,Roma,3110
2024-10-17,Mateo Vázquez,Paquete,Reformer,Reformer,12,No,Polanco,4654
2024-10-17,Camila González,Paquete,Mat Pilates,Ninguno,12,No,Polanco,4639
2024-10-17,Laura Ramírez,Fitpass,Chair,Chair,0,Sí,Polanco,209
2024-10-17,Mariana Ramírez,Fitpass,Chair,Chair,0,Sí,Polanco,197
2024-10-17,Mariana Martínez,Paquete,Reformer,Reformer,8,No,Roma,3126
2024-10-17,Lucía Torres,Fitpass,Cadillac,Cadillac,0,Sí,Roma,236
2024-10-17,Ximena Torres,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,201
2024-10-17,Camila Flores,Paquete,Chair,Chair,8,No,Roma,2974
2024-10-17,Ana López,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,232
2024-10-17,Daniela Cruz,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,185
2024-10-17,Camila Gómez,Paquete,Cadillac,Cadillac,12,No,Roma,4110
2024-10-17,Paula López,Fitpass,Chair,Chair,0,Sí,Roma,182
2024-10-18,Carolina Cruz,Clase Individual,Reformer,Reformer,0,No,Condesa,426
2024-10-18,Carlos Mendoza,Clase Individual,Reformer,Reformer,0,No,Polanco,499
2024-10-18,Lucía López,Paquete,Chair,Chair,12,No,Condesa,4415
2024-10-18,Andrea Sánchez,Paquete,Reformer,Reformer,8,No,Polanco,3146
2024-10-18,Javier Vázquez,Paquete,Reformer,Reformer,8,No,Roma,2916
2024-10-18,Fernanda Vázquez,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,184
2024-10-19,Paula Gutiérrez,Fitpass,Reformer,Reformer,0,Sí,Roma,229
2024-10-19,Miguel Flores,Clase Individual,Reformer,Reformer,0,No,Condesa,410
2024-10-19,Fernando Hernández,Paquete,Reformer,Reformer,8,No,Polanco,3075
2024-10-19,Javier González,Clase Individual,Reformer,Reformer,0,No,Condesa,458
2024-10-19,Victoria Jiménez,Fitpass,Chair,Chair,0,Sí,Roma,228
2024-10-19,Valeria Cruz,Paquete,Reformer,Reformer,8,No,Roma,3230
2024-10-19,Regina Rodríguez,Paquete,Mat Pilates,Ninguno,8,No,Condesa,3240
2024-10-19,Gabriela González,Fitpass,Chair,Chair,0,Sí,Condesa,191
2024-10-19,Carolina Hernández,Clase Individual,Reformer,Reformer,0,No,Roma,426
2024-10-20,Lucía Vázquez,Paquete,Chair,Chair,12,No,Roma,4482
2024-10-20,Carolina Jiménez,Clase Individual,Cadillac,Cadillac,0,No,Polanco,399
2024-10-20,Mateo Reyes,Clase Individual,Reformer,Reformer,0,No,Polanco,394
2024-10-20,Miguel González,Clase Individual,Chair,Chair,0,No,Polanco,391
2024-10-20,Luis Rodríguez,Paquete,Reformer,Reformer,12,No,Condesa,4195
2024-10-20,Fernanda Hernández,Fitpass,Reformer,Reformer,0,Sí,Roma,222
2024-10-20,Lucía García,Clase Individual,Cadillac,Cadillac,0,No,Roma,413
2024-10-20,Ana Gutiérrez,Clase Individual,Reformer,Reformer,0,No,Roma,452
2024-10-20,Alejandro López,Clase Individual,Cadillac,Cadillac,0,No,Roma,454
2024-10-20,Mariana Martínez,Paquete,Cadillac,Cadillac,8,No,Polanco,3131
2024-10-20,Carolina Sánchez,Paquete,Reformer,Reformer,8,No,Condesa,3072
2024-10-20,Carlos López,Paquete,Reformer,Reformer,8,No,Condesa,3210
2024-10-20,Diego García,Clase Individual,Mat Pilates,Ninguno,0,No,Condesa,456
2024-10-20,Valeria Flores,Clase Individual,Reformer,Reformer,0,No,Polanco,473
2024-10-20,Renata Jiménez,Fitpass,Reformer,Reformer,0,Sí,Condesa,227
2024-10-20,Regina López,Clase Individual,Chair,Chair,0,No,Condesa,449
2024-10-20,María Gómez,Paquete,Mat Pilates,Ninguno,24,No,Polanco,8463
2024-10-20,Daniela Mendoza,Paquete,Reformer,Reformer,8,No,Roma,3098
2024-10-21,Carlos Díaz,Clase Individual,Chair,Chair,0,No,Polanco,423
2024-10-22,Alejandro Martínez,Fitpass,Reformer,Reformer,0,Sí,Condesa,190
2024-10-22,María Cruz,Clase Individual,Cadillac,Cadillac,0,No,Roma,465
2024-10-22,Santiago Mendoza,Paquete,Mat Pilates,Ninguno,24,No,Condesa,8181
2024-10-22,Claudia Jiménez,Clase Individual,Cadillac,Cadillac,0,No,Polanco,483
2024-10-22,Rodrigo González,Clase Individual,Cadillac,Cadillac,0,No,Polanco,397
2024-10-22,Lucía Sánchez,Clase Individual,Mat Pilates,Ninguno,0,No,Polanco,405
2024-10-22,Lucía Vázquez,Fitpass,Reformer,Reformer,0,Sí,Polanco,233
2024-10-22,Natalia Díaz,Fitpass,Chair,Chair,0,Sí,Polanco,238
2024-10-22,Gabriela Flores,Paquete,Reformer,Reformer,24,No,Roma,8824
2024-10-23,Renata López,Paquete,Cadillac,Cadillac,12,No,Condesa,4675
2024-10-23,Javier Ramírez,Clase Individual,Chair,Chair,0,No,Roma,423
2024-10-23,Andrea López,Clase Individual,Reformer,Reformer,0,No,Roma,383
2024-10-23,Fernanda Gutiérrez,Paquete,Reformer,Reformer,12,No,Condesa,4615
2024-10-23,Victoria Mendoza,Paquete,Reformer,Reformer,24,No,Condesa,8405
2024-10-23,Natalia Martínez,Clase Individual,Chair,Chair,0,No,Condesa,488
2024-10-23,Carolina González,Clase Individual,Reformer,Reformer,0,No,Polanco,514
2024-10-23,María Reyes,Paquete,Reformer,Reformer,12,No,Condesa,4629
2024-10-23,Ximena Hernández,Fitpass,Reformer,Reformer,0,Sí,Roma,205
2024-10-23,Regina Martínez,Paquete,Reformer,Reformer,8,No,Roma,3202
2024-10-23,Lucía Martínez,Fitpass,Reformer,Reformer,0,Sí,Roma,192
2024-10-23,Lucía Vázquez,Paquete,Reformer,Reformer,8,No,Condesa,2972
2024-10-23,Diego Díaz,Paquete,Chair,Chair,12,No,Roma,4151
2024-10-23,Alejandro Jiménez,Fitpass,Reformer,Reformer,0,Sí,Condesa,238
2024-10-23,Claudia Pérez,Fitpass,Cadillac,Cadillac,0,Sí,Polanco,190
2024-10-23,Lucía Vázquez,Paquete,Chair,Chair,12,No,Polanco,4651
2024-10-24,Sofía Gutiérrez,Fitpass,Chair,Chair,0,Sí,Roma,209
2024-10-24,Ximena Gómez,Paquete,Chair,Chair,24,No,Roma,8232
2024-10-24,Gabriela González,Clase Individual,Chair,Chair,0,No,Roma,436
2024-10-24,Gabriela Mendoza,Clase Individual,Reformer,Reformer,0,No,Roma,488
2024-10-24,Ximena Ramírez,Fitpass,Reformer,Reformer,0,Sí,Condesa,209
2024-10-24,Valeria Gutiérrez,Paquete,Mat Pilates,Ninguno,12,No,Roma,4161
2024-10-24,Fernando González,Paquete,Mat Pilates,Ninguno,12,No,Polanco,4176
2024-10-24,Fernanda López,Fitpass,Cadillac,Cadillac,0,Sí,Roma,220
2024-10-25,Camila Pérez,Paquete,Reformer,Reformer,12,No,Condesa,4182
2024-10-25,Rodrigo Cruz,Fitpass,Reformer,Reformer,0,Sí,Roma,186
2024-10-25,Mariana Pérez,Paquete,Mat Pilates,Ninguno,8,No,Polanco,3106
2024-10-25,Gabriela Gómez,Paquete,Reformer,Reformer,8,No,Condesa,3089
2024-10-25,Rodrigo Torres,Paquete,Reformer,Reformer,8,No,Roma,2912
2024-10-25,Renata Mendoza,Paquete,Reformer,Reformer,12,No,Condesa,4365
2024-10-25,Valeria González,Paquete,Reformer,Reformer,8,No,Condesa,3246
2024-10-25,Santiago Jiménez,Fitpass,Cadillac,Cadillac,0,Sí,Roma,184
2024-10-25,Regina González,Fitpass,Chair,Chair,0,Sí,Roma,219
2024-10-25,Gabriela Vázquez,Fitpass,Reformer,Reformer,0,Sí,Condesa,182
2024-10-25,Rodrigo Cruz,Paquete,Chair,Chair,8,No,Roma,2930
2024-10-25,Regina Rodríguez,Fitpass,Mat Pilates,Ninguno,0,Sí,Polanco,194
2024-10-25,Gabriela Díaz,Paquete,Reformer,Reformer,12,No,Polanco,4122
2024-10-25,Ximena López,Clase Individual,Reformer,Reformer,0,No,Polanco,394
2024-10-25,Mateo Pérez,Fitpass,Chair,Chair,0,Sí,Condesa,236
2024-10-25,Mateo Cruz,Paquete,Reformer,Reformer,12,No,Condesa,4658
2024-10-25,Regina Vázquez,Fitpass,Reformer,Reformer,0,Sí,Condesa,209
2024-10-25,Santiago Reyes,Fitpass,Reformer,Reformer,0,Sí,Polanco,232
2024-10-25,Renata Morales,Paquete,Cadillac,Cadillac,8,No,Roma,3025
2024-10-25,Santiago Martínez,Fitpass,Reformer,Reformer,0,Sí,Condesa,185
2024-10-26,Gabriela García,Fitpass,Reformer,Reformer,0,Sí,Condesa,215
2024-10-26,Camila Cruz,Fitpass,Chair,Chair,0,Sí,Condesa,204
2024-10-26,Gabriela García,Paquete,Mat Pilates,Ninguno,12,No,Condesa,4225
2024-10-26,Laura González,Fitpass,Reformer,Reformer,0,Sí,Roma,235
2024-10-26,Rodrigo Pérez,Paquete,Reformer,Reformer,12,No,Condesa,4177
2024-10-26,Valeria González,Fitpass,Chair,Chair,0,Sí,Roma,197
2024-10-26,Paula Gutiérrez,Clase Individual,Cadillac,Cadillac,0,No,Condesa,510
2024-10-26,Victoria Gómez,Clase Individual,Reformer,Reformer,0,No,Condesa,475
2024-10-26,Fernando Gutiérrez,Paquete,Mat Pilates,Ninguno,8,No,Polanco,3069
2024-10-27,Sofía Flores,Paquete,Reformer,Reformer,12,No,Condesa,4511
2024-10-27,Regina Reyes,Fitpass,Chair,Chair,0,Sí,Roma,194
2024-10-27,Ana Flores,Paquete,Reformer,Reformer,24,No,Polanco,8743
2024-10-27,Luis Cruz,Paquete,Mat Pilates,Ninguno,12,No,Condesa,4601
2024-10-27,Santiago Morales,Fitpass,Reformer,Reformer,0,Sí,Roma,188
2024-10-27,Sofía Pérez,Clase Individual,Reformer,Reformer,0,No,Roma,433
2024-10-27,Daniela Pérez,Clase Individual,Cadillac,Cadillac,0,No,Roma,472
2024-10-27,Valeria Vázquez,Paquete,Mat Pilates,Ninguno,12,No,Polanco,4119
2024-10-27,Luis Cruz,Clase Individual,Chair,Chair,0,No,Condesa,436
2024-10-27,Lucía Gómez,Clase Individual,Reformer,Reformer,0,No,Polanco,430
2024-10-27,Lucía Díaz,Paquete,Chair,Chair,24,No,Condesa,8191
2024-10-27,Renata Morales,Paquete,Cadillac,Cadillac,12,No,Condesa,4171
2024-10-27,Laura Ramírez,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,219
2024-10-28,Camila Flores,Paquete,Chair,Chair,8,No,Condesa,3073
2024-10-28,Mariana Flores,Paquete,Reformer,Reformer,12,No,Polanco,4182
2024-10-28,Javier Vázquez,Paquete,Reformer,Reformer,8,No,Polanco,3047
2024-10-28,Fernando Díaz,Fitpass,Chair,Chair,0,Sí,Polanco,217
2024-10-28,Claudia Sánchez,Fitpass,Reformer,Reformer,0,Sí,Roma,189
2024-10-28,Renata González,Paquete,Cadillac,Cadillac,12,No,Condesa,4310
2024-10-28,Andrea Torres,Clase Individual,Reformer,Reformer,0,No,Condesa,485
2024-10-28,Sofía López,Clase Individual,Cadillac,Cadillac,0,No,Condesa,498
2024-10-28,Gabriela Mendoza,Paquete,Chair,Chair,12,No,Polanco,4553
2024-10-28,Diego López,Paquete,Mat Pilates,Ninguno,24,No,Condesa,8351
